ep,organ,a_score,optimal_Np,oracle_dice,fob_10_dice,dice_0,dice_1,dice_2,dice_4,dice_6,dice_8,dice_10,dice_12,dice_16,dice_20,dice_24
22,lk,0.7233560121320268,10,0.10585571012617276,0.10585571012617276,0.06306618865887977,0.06975950878389903,0.07044740128321061,0.07678948603614175,0.0761355174981385,0.0927437641723356,0.10585571012617276,0.10585571012617276,0.10585571012617276,0.10585571012617276,0.10585571012617276
23,liver,0.7396264950603919,4,0.3330213208528341,0.28498576850094876,0.2693870687480732,0.2744090441932169,0.3081857839363613,0.3330213208528341,0.3328367000450435,0.2789644764337126,0.28498576850094876,0.28498576850094876,0.28498576850094876,0.28498576850094876,0.28498576850094876
24,pancreas,0.8768153785743644,8,0.015148870815735278,0.014311152146672822,0.013896004098360656,0.013972955569864777,0.014003162004323557,0.014189498463349244,0.014275376619959214,0.015148870815735278,0.014311152146672822,0.014311152146672822,0.014311152146672822,0.014311152146672822,0.014306434599156119
25,spleen,0.7903529578447341,4,0.18741185345534456,0.17428170560605136,0.13175917172043258,0.1757396813680261,0.17875801658063506,0.18741185345534456,0.18193975673438195,0.1744147004059705,0.17428170560605136,0.17428170560605136,0.17428170560605136,0.17428170560605136,0.15156498673740054
26,rk,0.7887864264926545,0,0.05728643216080402,0.03358958562130019,0.05728643216080402,0.032579890880748245,0.032579890880748245,0.03395429437885844,0.03363733905579399,0.03547483662904184,0.03358958562130019,0.03358958562130019,0.03358958562130019,0.03358958562130019,0.03352761884391209
27,lk,0.6977077686497017,6,0.04267900005854458,0.033016304347826084,0.0,0.0,0.0,0.04253581118534294,0.04267900005854458,0.034417638449553846,0.033016304347826084,0.033016304347826084,0.033016304347826084,0.033016304347826084,0.033016304347826084
28,liver,0.7202586960897253,10,0.8329303982694999,0.8329303982694999,0.4238813458342479,0.5316186880604058,0.6070149664860894,0.7231320650675489,0.7988484625750337,0.8215407817016463,0.8329303982694999,0.8329303982694999,0.8329303982694999,0.8329303982694999,0.8329303982694999
29,pancreas,0.8171015399106958,2,0.044436018957345974,0.02993232026561103,0.023244744149147165,0.029643119103624452,0.044436018957345974,0.044436018957345974,0.042842520836379586,0.030008193363375665,0.02993232026561103,0.02993232026561103,0.02993232026561103,0.02993232026561103,0.02993232026561103
30,spleen,0.6924362540295464,4,0.9734299516908212,0.1844331641285956,0.9712057588482303,0.9729404690318701,0.9729404690318701,0.9734299516908212,0.15361488232254428,0.15261119148737573,0.1844331641285956,0.1844331641285956,0.21081812906969247,0.21081812906969247,0.21081812906969247
31,rk,0.7737315811204883,6,0.05301775147928994,0.04459782320148659,0.02577576617697825,0.051696284329563816,0.05189189189189189,0.05240992044922789,0.05301775147928994,0.025568830378205617,0.04459782320148659,0.04459782320148659,0.04459782320148659,0.04459782320148659,0.04459782320148659
32,lk,0.7702416966507213,4,0.062179057825407454,0.029399345508286708,0.05170333240508679,0.05290402241534881,0.05320469958926354,0.062179057825407454,0.04096491873207325,0.0405873137319197,0.029399345508286708,0.029399345508286708,0.029399345508286708,0.029399345508286708,0.029399345508286708
33,liver,0.6985369140697271,8,0.5083150882750268,0.49294215958624116,0.4314461927729896,0.4324292195827472,0.4319927163328319,0.48554013169603133,0.4711901729237279,0.5083150882750268,0.49294215958624116,0.49294215958624116,0.49294215958624116,0.49294215958624116,0.49294215958624116
34,pancreas,0.7894987254462835,8,0.02302312522333963,0.02226116143044004,0.021655622779218286,0.021537212578496216,0.022193243608985558,0.022642835626066875,0.02279331867687565,0.02302312522333963,0.02226116143044004,0.02226116143044004,0.02226116143044004,0.02226116143044004,0.02226116143044004
35,spleen,0.7083089526860917,10,0.053984291456174636,0.053984291456174636,0.036731314449155734,0.04022199021924282,0.04022199021924282,0.04144725666723289,0.04259776536312849,0.04368193346262867,0.053984291456174636,0.053984291456174636,0.053984291456174636,0.053984291456174636,0.053984291456174636
36,rk,0.7871970653778348,4,0.04084372003835091,0.028759493670886076,0.02822781035682338,0.03394016651396248,0.03394016651396248,0.04084372003835091,0.03281466646125404,0.02798121448980262,0.028759493670886076,0.028759493670886076,0.028759493670886076,0.028759493670886076,0.028759493670886076
37,lk,0.7443627057592312,4,0.06945900931466288,0.04953369699102587,0.0673727038832047,0.05804722136302712,0.06346522376282268,0.06945900931466288,0.06657207047416341,0.06440910650955269,0.04953369699102587,0.04953369699102587,0.04652123615931251,0.04652123615931251,0.04652123615931251
38,liver,0.8027256495812762,10,0.1367100371747212,0.1367100371747212,0.13129239557300965,0.1312221231043711,0.1313862093604859,0.13435630451660044,0.13598336029581695,0.13598336029581695,0.1367100371747212,0.1367100371747212,0.1367100371747212,0.1345037260549536,0.1345037260549536
