fold,organ,setting,ep,a_score,adaptive_budget,uni_dice_0,ada_dice_0,uni_hd95_0,ada_hd95_0,uni_empty_0,ada_empty_0,uni_dice_1,ada_dice_1,uni_hd95_1,ada_hd95_1,uni_empty_1,ada_empty_1,uni_dice_2,ada_dice_2,uni_hd95_2,ada_hd95_2,uni_empty_2,ada_empty_2,uni_dice_3,ada_dice_3,uni_hd95_3,ada_hd95_3,uni_empty_3,ada_empty_3,uni_dice_4,ada_dice_4,uni_hd95_4,ada_hd95_4,uni_empty_4,ada_empty_4,uni_dice_6,ada_dice_6,uni_hd95_6,ada_hd95_6,uni_empty_6,ada_empty_6,uni_dice_8,ada_dice_8,uni_hd95_8,ada_hd95_8,uni_empty_8,ada_empty_8,uni_dice_10,ada_dice_10,uni_hd95_10,ada_hd95_10,uni_empty_10,ada_empty_10,uni_dice_12,ada_dice_12,uni_hd95_12,ada_hd95_12,uni_empty_12,ada_empty_12,uni_dice_16,ada_dice_16,uni_hd95_16,ada_hd95_16,uni_empty_16,ada_empty_16,uni_dice_20,ada_dice_20,uni_hd95_20,ada_hd95_20,uni_empty_20,ada_empty_20,uni_dice_24,ada_dice_24,uni_hd95_24,ada_hd95_24,uni_empty_24,ada_empty_24
3,rk,I,21,0.8980268,5,0.03571252161027414,0.03571252161027414,152.190669884852,152.190669884852,0,0,0.03562278281434766,0.03978648470173894,151.74320413119,147.0510108100083,0,0,0.03564210007394627,0.04413245841599268,151.84926729023525,150.86083554045976,0,0,0.03584975827445147,0.046732596470816366,151.6458044171001,153.16984037335808,0,0,0.03584975827445147,0.049598682856554846,151.6458044171001,151.2613629927984,0,0,0.051565508879537834,0.052455923964303854,147.97702367920022,149.74444669185613,0,0,0.03591921901781057,0.052455923964303854,151.24268318906337,149.74444669185613,0,0,0.03502228250339082,0.052455923964303854,155.93059319397992,149.74444669185613,0,0,0.03502228250339082,0.052455923964303854,155.93059319397992,149.74444669185613,0,0,0.03502228250339082,0.052455923964303854,155.93059319397992,149.74444669185613,0,0,0.03502228250339082,0.052455923964303854,155.93059319397992,149.74444669185613,0,0,0.03502228250339082,0.052455923964303854,155.93059319397992,149.74444669185613,0,0
3,rk,I,22,0.8234979,3,0.041617819460726846,0.041617819460726846,59.96330528120025,59.96330528120025,0,0,0.09946007388462631,0.047953216374269005,59.78960722106359,60.135182381074955,0,0,0.11218130311614731,0.033777777777777775,59.72266098634078,60.187175604565326,0,0,0.11218130311614731,0.04933008526187576,59.72266098634078,130.64838307457157,0,0,0.11218130311614731,0.04933008526187576,59.72266098634078,130.64838307457157,0,0,0.19155844155844157,0.04933008526187576,59.40328202899192,130.64838307457157,0,0,0.03684539716836299,0.04933008526187576,132.7386441330639,130.64838307457157,0,0,0.033497027655724994,0.04933008526187576,136.959436776839,130.64838307457157,0,0,0.033497027655724994,0.04933008526187576,136.959436776839,130.64838307457157,0,0,0.033497027655724994,0.04933008526187576,136.959436776839,130.64838307457157,0,0,0.033497027655724994,0.04933008526187576,136.959436776839,130.64838307457157,0,0,0.033497027655724994,0.04933008526187576,136.959436776839,130.64838307457157,0,0
3,rk,I,23,0.88701206,6,0.08669216436206728,0.08669216436206728,92.5653741315698,92.5653741315698,0,0,0.08277928645004214,0.08782911077993046,90.28509242484306,89.90658586851886,0,0,0.0851063829787234,0.036691155107292574,90.13878188659973,121.95487990503375,0,0,0.0851063829787234,0.03986651032741048,90.13878188659973,111.50784725749125,0,0,0.08637029799706888,0.049360656653079454,91.00109886792553,112.42214547393436,0,0,0.08122013965453877,0.05651451221071474,99.06613172293125,114.42115087549541,0,0,0.036755228472828576,0.05651451221071474,122.00819617070631,114.42115087549541,0,0,0.03642356819118253,0.05651451221071474,122.51121962660733,114.42115087549541,0,0,0.03642356819118253,0.05651451221071474,122.51121962660733,114.42115087549541,0,0,0.03642356819118253,0.05651451221071474,122.51121962660733,114.42115087549541,0,0,0.03642356819118253,0.05651451221071474,122.51121962660733,114.42115087549541,0,0,0.03642356819118253,0.05651451221071474,122.51121962660733,114.42115087549541,0,0
3,rk,I,24,0.923335,4,0.03439700164629234,0.03439700164629234,124.64028147302656,124.64028147302656,0,0,0.0323441256875597,0.03402869221706286,129.98230626965523,124.67537808044915,0,0,0.03238999934032588,0.03910169626503145,129.98153692506784,123.84264209067892,0,0,0.0324832125963415,0.04489963879109323,129.70812817824518,126.16596041606401,0,0,0.03248751116551427,0.03775616132877081,129.68423096937096,122.4001610429759,0,0,0.04227838291643346,0.03775616132877081,122.22519828748787,122.4001610429759,0,0,0.04546296296296296,0.03775616132877081,123.81415477548282,122.4001610429759,0,0,0.03261266646740394,0.03775616132877081,129.34332466857256,122.4001610429759,0,0,0.03261266646740394,0.03775616132877081,129.34332466857256,122.4001610429759,0,0,0.03261266646740394,0.03775616132877081,129.34332466857256,122.4001610429759,0,0,0.03261266646740394,0.03775616132877081,129.34332466857256,122.4001610429759,0,0,0.03254565339873397,0.03775616132877081,129.5414991421668,122.4001610429759,0,0
3,rk,I,25,0.85844415,7,0.02310448197704175,0.02310448197704175,156.72268492297556,156.72268492297556,0,0,0.02303934673244708,0.023064009926282752,156.97483874521708,156.9667158568492,0,0,0.023087039111587354,0.023093788063337395,156.91494456321897,156.95222202950808,0,0,0.023167721596324447,0.023116876783145165,156.59661534108267,156.84896995393288,0,0,0.02330097087378641,0.023111804573601832,156.29379311999665,156.97452022541748,0,0,0.02332504982407795,0.023426495663132922,156.26067953544566,156.08218987977256,0,0,0.0233451536643026,0.023653284762593877,156.19539016173155,154.77483639916562,0,0,0.023232447004043623,0.023653284762593877,156.54072952429985,154.77483639916562,0,0,0.023232447004043623,0.023653284762593877,156.54072952429985,154.77483639916562,0,0,0.023232447004043623,0.023653284762593877,156.54072952429985,154.77483639916562,0,0,0.023232447004043623,0.023653284762593877,156.54072952429985,154.77483639916562,0,0,0.023201742578134562,0.023653284762593877,156.56404282357587,154.77483639916562,0,0
3,rk,I,26,0.86931217,6,0.04317637279350643,0.04317637279350643,137.0,137.0,0,0,0.04313945819185578,0.04319538205655024,138.1991299855796,136.67423892266908,0,0,0.043221811595976406,0.04535182331792501,139.8438414022693,128.85689694468877,0,0,0.06441494018091626,0.048463227222832056,131.54847015454038,129.8040354679045,0,0,0.0686571806235907,0.048463227222832056,130.15336905480754,129.8040354679045,0,0,0.04372477654807002,0.05461067474797452,137.20877982285893,131.67080130737514,0,0,0.06747669264863213,0.05461067474797452,122.7982083182645,131.67080130737514,0,0,0.04310050275784644,0.05461067474797452,149.14487153337004,131.67080130737514,0,0,0.04310050275784644,0.05461067474797452,149.14487153337004,131.67080130737514,0,0,0.04310050275784644,0.05461067474797452,149.14487153337004,131.67080130737514,0,0,0.04310050275784644,0.05461067474797452,149.14487153337004,131.67080130737514,0,0,0.04310050275784644,0.05461067474797452,149.14487153337004,131.67080130737514,0,0
3,rk,I,27,0.93185794,2,0.079423226812159,0.079423226812159,132.82488465547587,132.82488465547587,0,0,0.07497533706017757,0.08025247971145176,134.5501724268809,121.0,0,0,0.07815356489945155,0.05472372121304249,136.67625869751384,131.48383650773448,0,0,0.07782160194174757,0.05472372121304249,135.07405376311175,131.48383650773448,0,0,0.0753635962979286,0.05472372121304249,135.34031180694095,131.48383650773448,0,0,0.09990749306197964,0.05472372121304249,121.27860471559691,131.48383650773448,0,0,0.08502527554487445,0.05472372121304249,129.11719429344384,131.48383650773448,0,0,0.06333333333333334,0.05472372121304249,140.22196375043566,131.48383650773448,0,0,0.06333333333333334,0.05472372121304249,140.22196375043566,131.48383650773448,0,0,0.06333333333333334,0.05472372121304249,140.22196375043566,131.48383650773448,0,0,0.06333333333333334,0.05472372121304249,140.22196375043566,131.48383650773448,0,0,0.06333333333333334,0.05472372121304249,140.22196375043566,131.48383650773448,0,0
3,rk,I,28,0.85251385,5,0.752991452991453,0.752991452991453,13.601470508735444,13.601470508735444,0,0,0.058350895679662805,0.7422072451558551,150.23247114779085,15.620499351813308,0,0,0.058350895679662805,0.13100694957858938,150.23247114779085,136.444127759314,0,0,0.06248677621835108,0.14778982485404504,149.05301069820607,141.06948555870363,0,0,0.06179598953792502,0.2140096618357488,150.00049999444457,129.0,0,0,0.06281237815036687,0.2257612434705058,149.0028523168744,106.28169073622891,0,0,0.05706372975235887,0.2257612434705058,152.73177041631823,106.28169073622891,0,0,0.055211092070415954,0.2257612434705058,158.84441301393642,106.28169073622891,0,0,0.055211092070415954,0.2257612434705058,158.84441301393642,106.28169073622891,0,0,0.055211092070415954,0.2257612434705058,158.84441301393642,106.28169073622891,0,0,0.055211092070415954,0.2257612434705058,158.84441301393642,106.28169073622891,0,0,0.05511321224185121,0.2257612434705058,159.01100247876317,106.28169073622891,0,0
3,rk,I,29,0.8260507,2,0.9233009708737864,0.9233009708737864,9.863972021616489,9.863972021616489,0,0,0.9200779727095516,0.9227029654837141,9.807370134822145,9.871529131526685,0,0,0.923226433430515,0.9237493929091792,9.871529131526685,9.871529131526685,0,0,0.9233009708737864,0.9237493929091792,9.871529131526685,9.871529131526685,0,0,0.9238972370334464,0.9237493929091792,9.871529131526685,9.871529131526685,0,0,0.9230028873917228,0.9237493929091792,9.848857801796104,9.871529131526685,0,0,0.9226333493512734,0.9237493929091792,9.848857801796104,9.871529131526685,0,0,0.06734820322180916,0.9237493929091792,135.51752654177244,9.871529131526685,0,0,0.06734820322180916,0.9237493929091792,135.51752654177244,9.871529131526685,0,0,0.06734820322180916,0.9237493929091792,135.51752654177244,9.871529131526685,0,0,0.06241028879830051,0.9237493929091792,137.33608253411288,9.871529131526685,0,0,0.06241028879830051,0.9237493929091792,137.33608253411288,9.871529131526685,0,0
3,rk,I,30,0.8597489,4,0.8548223350253807,0.8548223350253807,8.0,8.0,0,0,0.8321884200196271,0.8648090815273478,9.112174537225286,8.040467536394056,0,0,0.8091168091168092,0.8622129436325678,10.532979877628005,7.494371939383125,0,0,0.8083491461100569,0.8665977249224406,10.509244903963898,7.0,0,0,0.8022598870056498,0.8624229979466119,10.7795944566936,7.615773105863909,0,0,0.09161606477042719,0.8624229979466119,119.87683048785463,7.615773105863909,0,0,0.045773898232914625,0.8624229979466119,108.23307954608256,7.615773105863909,0,0,0.03969352903166251,0.8624229979466119,115.99135953867751,7.615773105863909,0,0,0.03969352903166251,0.8624229979466119,115.99135953867751,7.615773105863909,0,0,0.03969352903166251,0.8624229979466119,115.99135953867751,7.615773105863909,0,0,0.03969352903166251,0.8624229979466119,115.99135953867751,7.615773105863909,0,0,0.03969352903166251,0.8624229979466119,115.99135953867751,7.615773105863909,0,0
3,rk,I,31,0.80989164,2,0.9520400858983536,0.9520400858983536,8.488217492792518,8.488217492792518,0,0,0.9165424739195231,0.9496402877697842,7.615773105863909,8.488217492792518,0,0,0.9165424739195231,0.9495677233429395,7.615773105863909,8.337223105159552,0,0,0.9347985347985348,0.9495677233429395,8.48528137423857,8.337223105159552,0,0,0.9433962264150944,0.9495677233429395,8.48528137423857,8.337223105159552,0,0,0.9505376344086022,0.9495677233429395,8.488217492792518,8.337223105159552,0,0,0.05085765874210051,0.9495677233429395,142.1914187260447,8.337223105159552,0,0,0.044371512963570725,0.9495677233429395,147.12239802287073,8.337223105159552,0,0,0.044371512963570725,0.9495677233429395,147.12239802287073,8.337223105159552,0,0,0.044371512963570725,0.9495677233429395,147.12239802287073,8.337223105159552,0,0,0.04376254288858678,0.9495677233429395,148.47760597312637,8.337223105159552,0,0,0.04376254288858678,0.9495677233429395,148.47760597312637,8.337223105159552,0,0
3,rk,I,32,0.84204215,3,0.9048239895697523,0.9048239895697523,9.0,9.0,0,0,0.8864795918367347,0.8949065119277885,9.0,8.969349550499537,0,0,0.8864795918367347,0.9060052219321149,9.0,9.0,0,0,0.867665418227216,0.9094488188976378,9.0,8.969349550499537,0,0,0.8601485148514851,0.9094488188976378,9.153880729630693,8.969349550499537,0,0,0.10779551237566505,0.9094488188976378,137.08300331523853,8.969349550499537,0,0,0.12436615959434213,0.9094488188976378,119.1975235511882,8.969349550499537,0,0,0.14259485924112608,0.9094488188976378,114.30649218094221,8.969349550499537,0,0,0.14259485924112608,0.9094488188976378,114.30649218094221,8.969349550499537,0,0,0.14259485924112608,0.9094488188976378,114.30649218094221,8.969349550499537,0,0,0.11690918213748118,0.9094488188976378,117.24930599205516,8.969349550499537,0,0,0.11690918213748118,0.9094488188976378,117.24930599205516,8.969349550499537,0,0
3,rk,I,33,0.8477022,5,0.014341852393655164,0.014341852393655164,129.6215644670752,129.6215644670752,0,0,0.02341262408690766,0.019842057224493035,105.27105118979354,130.61623087461862,0,0,0.02341262408690766,0.0218799229826711,105.27105118979354,118.13805460363491,0,0,0.024260067928190198,0.022988505747126436,103.38374940362804,107.56393447619885,0,0,0.024260067928190198,0.02384131222582491,103.38374940362804,104.00240379059414,0,0,0.027665578487246167,0.024405720700932297,102.17754154172175,104.09971168355416,0,0,0.02909006283453572,0.024405720700932297,101.135305380661,104.09971168355416,0,0,0.023984266321293232,0.024405720700932297,124.01814368644804,104.09971168355416,0,0,0.023984266321293232,0.024405720700932297,124.01814368644804,104.09971168355416,0,0,0.023984266321293232,0.024405720700932297,124.01814368644804,104.09971168355416,0,0,0.023984266321293232,0.024405720700932297,124.01814368644804,104.09971168355416,0,0,0.02320508655497285,0.024405720700932297,123.22337079870029,104.09971168355416,0,0
3,rk,I,34,0.9121029,5,0.03730261652299947,0.03730261652299947,147.92293953651443,147.92293953651443,0,0,0.03725430443394789,0.03729834865184394,147.62036768993755,147.03296275018482,0,0,0.03725430443394789,0.03739532749588957,147.62036768993755,146.99183635688738,0,0,0.03725714285714286,0.03810191678354371,147.72802406318888,143.58098522275333,0,0,0.04774458113649678,0.038905243058318086,142.0024647581739,142.03098202245965,0,0,0.05222685036847164,0.039723801787164906,140.73023839957068,141.14672999821912,0,0,0.03977226514843432,0.039723801787164906,140.12493970297845,141.14672999821912,0,0,0.04231751114188049,0.039723801787164906,138.9091384771493,141.14672999821912,0,0,0.04231751114188049,0.039723801787164906,138.9091384771493,141.14672999821912,0,0,0.04231751114188049,0.039723801787164906,138.9091384771493,141.14672999821912,0,0,0.04231751114188049,0.039723801787164906,138.9091384771493,141.14672999821912,0,0,0.04231751114188049,0.039723801787164906,138.9091384771493,141.14672999821912,0,0
