fold,organ,vol_id,mean_adaptive_budget,spacing_x,spacing_y,spacing_z,uni_dice_0,uni_hd95_0,ada_dice_0,ada_hd95_0,uni_dice_1,uni_hd95_1,ada_dice_1,ada_hd95_1,uni_dice_2,uni_hd95_2,ada_dice_2,ada_hd95_2,uni_dice_3,uni_hd95_3,ada_dice_3,ada_hd95_3,uni_dice_4,uni_hd95_4,ada_dice_4,ada_hd95_4,uni_dice_6,uni_hd95_6,ada_dice_6,ada_hd95_6,uni_dice_8,uni_hd95_8,ada_dice_8,ada_hd95_8,uni_dice_10,uni_hd95_10,ada_dice_10,ada_hd95_10,uni_dice_12,uni_hd95_12,ada_dice_12,ada_hd95_12,uni_dice_16,uni_hd95_16,ada_dice_16,ada_hd95_16,uni_dice_20,uni_hd95_20,ada_dice_20,ada_hd95_20,uni_dice_24,uni_hd95_24,ada_dice_24,ada_hd95_24,dice_fob_base,hd95_fob_base,dice_adabudget_uni,hd95_adabudget_uni,dice_fixed_10_ada,hd95_fixed_10_ada,dice_adafob,hd95_adafob,oracle_dice
0,LK,/kaggle/working/sabs_CT_normalized/image_0.nii.gz,0.02702702702702703,1.1689453125,1.1689453125,3.0,0.9036120056987561,8.1826171875,0.9036120056987561,8.1826171875,0.9244533732012707,9.639369988016288,0.9045758527289725,7.841523542189204,0.9301943544655252,11.089588943031885,0.9045758527289725,7.841523542189204,0.9344410703030998,15.342977065373482,0.9045758527289725,7.841523542189204,0.9353909230681624,18.90883430914569,0.9045758527289725,7.841523542189204,0.9386866998007375,16.098472865163114,0.9045758527289725,7.841523542189204,0.938374516225067,15.612482809724652,0.9045758527289725,7.841523542189204,0.9346201672427759,20.19211719255399,0.9045758527289725,7.841523542189204,0.9346201672427759,20.19211719255399,0.9045758527289725,7.841523542189204,0.9346201672427759,20.19211719255399,0.9045758527289725,7.841523542189204,0.9346201672427759,20.19211719255399,0.9045758527289725,7.841523542189204,0.9346201672427759,20.19211719255399,0.9045758527289725,7.841523542189204,0.9346201672427759,20.19211719255399,0.90349302114008,8.1826171875,0.9045758527289725,7.841523542189204,0.9045758527289725,7.841523542189204,0.9386866998007375
0,LK,/kaggle/working/sabs_CT_normalized/image_1.nii.gz,0.030303030303030304,1.26123046875,1.26123046875,3.0,0.9253955422104169,5.044921875,0.9253955422104169,5.044921875,0.9300895602192221,5.044921875,0.924968255800531,5.044921875,0.9310739201707903,5.044921875,0.924968255800531,5.044921875,0.9309463883579661,5.200186440903524,0.924968255800531,5.044921875,0.9297891980483394,5.350947702553278,0.924968255800531,5.044921875,0.9326636975267696,5.044921875,0.924968255800531,5.044921875,0.9313140814598815,5.350947702553278,0.924968255800531,5.044921875,0.9304349457021213,5.350947702553278,0.924968255800531,5.044921875,0.9304349457021213,5.350947702553278,0.924968255800531,5.044921875,0.9304349457021213,5.350947702553278,0.924968255800531,5.044921875,0.9304349457021213,5.350947702553278,0.924968255800531,5.044921875,0.9304349457021213,5.350947702553278,0.924968255800531,5.044921875,0.9304349457021213,5.350947702553278,0.9256627967423323,5.044921875,0.924968255800531,5.044921875,0.924968255800531,5.044921875,0.9326636975267696
0,LK,/kaggle/working/sabs_CT_normalized/image_3.nii.gz,0.029411764705882353,1.0390625,1.0390625,3.0,0.9166765188834154,86.44014016911767,0.9166765188834154,86.44014016911767,0.9251746793200543,89.05345143178934,0.9168188086950811,86.42046219974391,0.9268983436180578,88.56108338724553,0.9168188086950811,86.42046219974391,0.944687898089172,94.36080728127178,0.9168188086950811,86.42046219974391,0.9464346899151026,94.47715555817332,0.9168188086950811,86.42046219974391,0.9473684210526315,94.29413605436068,0.9168188086950811,86.42046219974391,0.9481766807734219,94.55140603813918,0.9168188086950811,86.42046219974391,0.9489966555183946,91.54576462056708,0.9168188086950811,86.42046219974391,0.9489966555183946,91.54576462056708,0.9168188086950811,86.42046219974391,0.9489966555183946,91.54576462056708,0.9168188086950811,86.42046219974391,0.9489966555183946,91.54576462056708,0.9168188086950811,86.42046219974391,0.9489966555183946,91.54576462056708,0.9168188086950811,86.42046219974391,0.9489966555183946,91.54576462056708,0.9167575236118591,86.43358084599316,0.9168188086950811,86.42046219974391,0.9168188086950811,86.42046219974391,0.9489966555183946
0,LK,/kaggle/working/sabs_CT_normalized/image_4.nii.gz,0.0,1.5859375,1.5859375,3.0,0.8942372576364209,11.471234097401346,0.8942372576364209,11.471234097401346,0.9011611525514214,11.929186097845538,0.8942372576364209,11.471234097401346,0.902673986711455,11.929186097845538,0.8942372576364209,11.471234097401346,0.9114191419141914,12.445138397244223,0.8942372576364209,11.471234097401346,0.9132061135626406,12.6875,0.8942372576364209,11.471234097401346,0.9125484177446467,13.100170649055642,0.8942372576364209,11.471234097401346,0.9122960755962553,13.642750228200416,0.8942372576364209,11.471234097401346,0.910493917203956,16.140625,0.8942372576364209,11.471234097401346,0.910493917203956,16.140625,0.8942372576364209,11.471234097401346,0.910493917203956,16.140625,0.8942372576364209,11.471234097401346,0.910493917203956,16.140625,0.8942372576364209,11.471234097401346,0.910493917203956,16.140625,0.8942372576364209,11.471234097401346,0.910493917203956,16.140625,0.8942372576364209,11.471234097401346,0.8942372576364209,11.471234097401346,0.8942372576364209,11.471234097401346,0.9132061135626406
0,LK,/kaggle/working/sabs_CT_normalized/image_5.nii.gz,0.0,1.22705078125,1.22705078125,3.0,0.8835755865861934,4.748776956006264,0.8835755865861934,4.748776956006264,0.9171327591531414,4.424194509395022,0.8835755865861934,4.748776956006264,0.9289029144236124,3.880275273439032,0.8835755865861934,4.748776956006264,0.9414022433246203,3.68115234375,0.8835755865861934,4.748776956006264,0.9415702179575955,3.880275273439032,0.8835755865861934,4.748776956006264,0.9395601680256981,4.748776956006264,0.8835755865861934,4.748776956006264,0.9386970030741916,5.05925997909042,0.8835755865861934,4.748776956006264,0.9376087741766,5.205935569692755,0.8835755865861934,4.748776956006264,0.9376087741766,5.205935569692755,0.8835755865861934,4.748776956006264,0.9376087741766,5.205935569692755,0.8835755865861934,4.748776956006264,0.9376087741766,5.205935569692755,0.8835755865861934,4.748776956006264,0.9376087741766,5.205935569692755,0.8835755865861934,4.748776956006264,0.9376087741766,5.205935569692755,0.8835755865861934,4.748776956006264,0.8835755865861934,4.748776956006264,0.8835755865861934,4.748776956006264,0.9415702179575955
0,LK,/kaggle/working/sabs_CT_normalized/image_6.nii.gz,0.7142857142857143,1.30908203125,1.30908203125,3.0,0.8006845145047965,20.322418144859924,0.8006845145047965,20.322418144859924,0.8158319096961666,21.669163331434962,0.7996566296883254,21.589933949767477,0.8150093333755181,21.589933949767477,0.8012240509469853,21.640130378221095,0.8365318924290417,21.787467195110825,0.8012240509469853,21.640130378221095,0.8399548078560042,21.8018191948814,0.8012240509469853,21.640130378221095,0.8460728831398631,22.86213481250594,0.8012240509469853,21.640130378221095,0.8475046492484986,22.86213481250594,0.8012240509469853,21.640130378221095,0.8471951219512195,22.899583051875368,0.8012240509469853,21.640130378221095,0.8471951219512195,22.899583051875368,0.8012240509469853,21.640130378221095,0.8471951219512195,22.899583051875368,0.8012240509469853,21.640130378221095,0.8471951219512195,22.899583051875368,0.8012240509469853,21.640130378221095,0.8471951219512195,22.899583051875368,0.8012240509469853,21.640130378221095,0.8471951219512195,22.899583051875368,0.8115333450867885,21.589933949767477,0.8012240509469853,21.640130378221095,0.8012240509469853,21.640130378221095,0.8475046492484986
0,LIVER,/kaggle/working/sabs_CT_normalized/image_0.nii.gz,2.76,1.1689453125,1.1689453125,3.0,0.86688260388687,10.877253857902637,0.86688260388687,10.877253857902637,0.8668699561969923,11.42858476723165,0.8759324634255164,10.455364722918938,0.8660904392151275,11.488210605895725,0.8738148405754659,10.783315910790376,0.860463112575671,11.512776160888611,0.8779919001363858,10.777143276737878,0.8560815305606556,11.74775499851729,0.8807245018466449,10.585250010107899,0.8515119157598372,12.608686804160655,0.8812647340742468,10.585250010107899,0.8549548856421998,12.58992631667969,0.8812647340742468,10.585250010107899,0.8580102607499868,12.644076787296079,0.8812647340742468,10.585250010107899,0.8580102607499868,12.644076787296079,0.8812647340742468,10.585250010107899,0.8580102607499868,12.644076787296079,0.8812647340742468,10.585250010107899,0.8580102607499868,12.644076787296079,0.8812647340742468,10.585250010107899,0.8580102607499868,12.644076787296079,0.8812647340742468,10.585250010107899,0.8580102607499868,12.644076787296079,0.8555622699701586,11.57196820226969,0.8812647340742468,10.585250010107899,0.8807245018466449,10.585250010107899,0.86688260388687
0,LIVER,/kaggle/working/sabs_CT_normalized/image_1.nii.gz,2.1296296296296298,1.26123046875,1.26123046875,3.0,0.8900482781463601,10.08984375,0.8900482781463601,10.08984375,0.9020537748626802,10.08984375,0.8986396645187685,11.235377347887619,0.9072640582546649,10.08984375,0.9022978128778006,11.35107421875,0.9068584032372914,10.701895405106557,0.90407026899851,11.275210266943894,0.9051713016538075,11.185761822832818,0.9053657848711385,11.280788253675697,0.9009634356442314,12.421679542011395,0.9053821943590858,11.3252255221516,0.9039852270275122,14.464397467832427,0.9053821943590858,11.3252255221516,0.905188497533783,17.91026660548233,0.9053821943590858,11.3252255221516,0.905188497533783,17.91026660548233,0.9053821943590858,11.3252255221516,0.905188497533783,17.91026660548233,0.9053821943590858,11.3252255221516,0.905188497533783,17.91026660548233,0.9053821943590858,11.3252255221516,0.905188497533783,17.91026660548233,0.9053821943590858,11.3252255221516,0.905188497533783,17.91026660548233,0.9068984475627454,10.701895405106557,0.9053821943590858,11.3252255221516,0.9053657848711385,11.280788253675697,0.9072640582546649
0,LIVER,/kaggle/working/sabs_CT_normalized/image_3.nii.gz,1.9821428571428572,1.0390625,1.0390625,3.0,0.7767126991316683,13.862822816631269,0.7767126991316683,13.862822816631269,0.7983902779988512,12.866599295905901,0.7897863689735546,12.13240753107148,0.8036142838478095,12.866599295905901,0.796288425629163,12.11744690647539,0.7972540362723456,13.94048629722525,0.8006891215261994,12.221072549404676,0.7894927599365732,14.780130936761436,0.8078453255624102,12.295418135586372,0.7906160251980316,16.473126345705072,0.8088921290318144,12.46875,0.7944745974302625,16.13058777033268,0.8088921290318144,12.46875,0.794666990510227,16.13058777033268,0.8088921290318144,12.46875,0.794666990510227,16.13058777033268,0.8088921290318144,12.46875,0.794666990510227,16.13058777033268,0.8088921290318144,12.46875,0.794666990510227,16.13058777033268,0.8088921290318144,12.46875,0.794666990510227,16.13058777033268,0.8088921290318144,12.46875,0.794666990510227,16.13058777033268,0.7886835384904426,13.836943251135933,0.8088921290318144,12.46875,0.8078453255624102,12.295418135586372,0.8036142838478095
0,LIVER,/kaggle/working/sabs_CT_normalized/image_4.nii.gz,2.7,1.5859375,1.5859375,3.0,0.7881374351191156,16.956408092241265,0.7881374351191156,16.956408092241265,0.8114392897516579,16.449333311908116,0.7781512511357492,17.4453125,0.8173972840695619,15.859375,0.7832065871033398,17.4453125,0.8210440200344387,15.859375,0.7926651615380235,17.1406109640648,0.8172071897812834,16.140625,0.8102805771043283,16.557673603975324,0.8156512333173283,17.4453125,0.8146838193232653,16.173452519677113,0.8172687599033346,17.4453125,0.8146983825066004,16.173452519677113,0.82306591888442,17.4453125,0.8146983825066004,16.173452519677113,0.82306591888442,17.4453125,0.8146983825066004,16.173452519677113,0.82306591888442,17.4453125,0.8146983825066004,16.173452519677113,0.82306591888442,17.4453125,0.8146983825066004,16.173452519677113,0.82306591888442,17.4453125,0.8146983825066004,16.173452519677113,0.82306591888442,17.4453125,0.8184175791156786,15.938474617871412,0.8146983825066004,16.173452519677113,0.813142634022184,16.343947925426786,0.82306591888442
