fold,organ,vol_id,spacing_x,spacing_y,spacing_z,dice_baseline,hd95_baseline,dice_adafob_2d,hd95_adafob_2d,dice_lora_fob,hd95_lora_fob,dice_lora_ada,hd95_lora_ada
1,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_12.nii,1.2373046875,1.2373046875,5.0,0.8364477870986404,55.828145704601255,0.8162660590240874,85.03961454092907,0.8590305639333189,31.08517849868866,0.8578230563002681,31.30160777682294
2,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_12.nii,1.2373046875,1.2373046875,5.0,0.8984001910219676,2.474609375,0.8979726092937025,2.7666973901291345,0.9039369137941334,49.15279363083051,0.884212987316617,77.24709415443385
2,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_13.nii,1.19970703125,1.19970703125,3.0,0.8671456376000192,24.352041407874104,0.8752456290623268,8.047879424878394,0.8300409988818487,52.034112327038976,0.8037817591046528,65.64061394962394
2,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_15.nii,1.363769769668579,1.363769769668579,5.0,0.8673627141616722,31.7043539611831,0.7997628364757501,20.26656299815031,0.9161695447409732,24.07606984147756,0.916296396032494,24.19556868512813
2,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_16.nii,1.3569341897964478,1.3569341897964478,5.0,0.8894925679138903,10.597994816084364,0.8681507770070441,7.307314244489402,0.8655719312560559,42.33776891195396,0.8650880636199119,46.01155854534736
2,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_17.nii,1.39453125,1.39453125,5.0,0.8357160524363096,7.888660027612421,0.788633109373279,4.18359375,0.919870918339441,2.7890625,0.9220409503996496,2.7890625
2,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_18.nii,1.53125,1.53125,3.0,0.8608383233532935,29.561904288859253,0.6883178306794892,24.993378029240063,0.9127509156469152,29.57176453667417,0.9121072666325776,29.56929947472045
2,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_12.nii,1.2373046875,1.2373046875,5.0,0.8714032310701338,57.61960915776818,0.8894816764071068,32.94300638458558,0.8838913854759245,39.61307816810263,0.8797119189028437,39.53901817984095
2,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_13.nii,1.19970703125,1.19970703125,3.0,0.9072521371021628,14.359097591206918,0.9039640447091684,14.003878209552862,0.9698620900365582,2.3994140625,0.9700941270610036,2.3994140625
2,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_15.nii,1.363769769668579,1.363769769668579,5.0,0.8799732347553284,44.85470196347784,0.8716727539916226,45.086539920111925,0.9629586802343508,1.9286617042197365,0.9619003378146224,1.9286617042197365
2,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_16.nii,1.3569341897964478,1.3569341897964478,5.0,0.9277149257039036,50.3082585225068,0.8842293933916674,69.24470431604142,0.9717218012960384,2.7138683795928955,0.9719380997703676,2.7138683795928955
2,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_17.nii,1.39453125,1.39453125,5.0,0.7607373210073889,18.182462958260512,0.6611228805572937,19.5234375,0.9229508522783778,10.056107854223782,0.920260610691884,10.891637243354202
2,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_18.nii,1.53125,1.53125,3.0,0.9239747506951144,18.375,0.91349923942805,10.82757258691901,0.9751374353831084,3.3681933677418225,0.9754018908654994,3.0625
3,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_18.nii,1.53125,1.53125,3.0,0.894105949290173,7.65625,0.8859966672412802,6.736386735483645,0.9039731263755356,232.45494427402565,0.939725697786333,3.0625
3,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_19.nii,1.298828125,1.298828125,3.0,0.9293098938615934,7.610744116267755,0.8869074024783368,6.494140625,0.9485606005393192,2.59765625,0.9491456350245976,2.59765625
3,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_21.nii,1.29541015625,1.29541015625,3.0,0.8207883398053087,42.67524703400706,0.8142515507062252,39.89083510813085,0.8964471151041363,34.05429080767968,0.8757461693471731,36.3701076429199
3,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_22.nii,1.425292730331421,1.425292730331421,5.0,0.8395792850313069,7.675436251245417,0.7590622603128022,8.551756381988525,0.790177101850023,7.1264636516571045,0.7847162439573538,9.014342720654891
3,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_23.nii,1.17578125,1.17578125,5.0,0.9296429326008874,3.325611580267981,0.8953697254096858,3.52734375,0.856634719889339,647.7206579772952,0.9304881991593922,81.5336003656861
3,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_24.nii,1.609863519668579,1.609863519668579,5.0,0.9054532056005896,10.799292793428036,0.8690913398886387,7.199528528952025,0.892190278601067,68.58140969743299,0.8959239029465315,54.61744662173512
3,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_18.nii,1.53125,1.53125,3.0,0.8694733836185674,20.745222529838045,0.8455826751806419,14.393228931080753,0.9733266963141064,3.0625,0.9737184515729002,3.0625
3,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_19.nii,1.298828125,1.298828125,3.0,0.7598134338434711,18.42940806605136,0.6426458563023343,15.639961708782964,0.9377293319895498,17.66597243810365,0.9312490906504975,16.343317846708036
3,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_21.nii,1.29541015625,1.29541015625,3.0,0.8306775314607076,16.301760130614557,0.7650626996141063,14.655892894436802,0.9439965966774342,15.59880391481248,0.94386003485432,16.08966351820506
